10,10,0.561314,0.00064604
50,10,2.73958,0.000697562
100,10,5.45119,0.000941929
300,10,10.707,25.843
600,10,10.7097,55.3588
800,10,10.7082,62.5877
900,10,10.7051,64.8193
10,20,1.09289,0.000650546
50,20,5.46404,0.000972266
100,20,10.5983,0.475336
300,20,10.5988,58.636
600,20,10.598,73.2365
800,20,10.6029,76.7076
900,20,10.6035,77.9669
